,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,name_customer_enc,cust_payment_terms_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_createdate,month_of_createdate,year_of_createdate,day_of_due,month_of_due,year_of_due,clear_date,Aging Bucket
6991,200769623,2020.0,1930611986.0,30082.16,66,3002,32,6,3,2020,6,3,2020,21,3,2020,1970-01-08 01:44:36.187500021,0-15
6992,102,2020.0,1930617541.0,14151.51,66,1518,30,9,3,2020,9,3,2020,13,4,2020,1970-01-15 02:23:56.000000013,0-15
6993,200707822,2020.0,1930577319.0,132666.82,66,2225,18,28,2,2020,28,2,2020,14,3,2020,1969-12-29 00:31:55.203125014,
6994,200726979,2020.0,1930817263.0,197.7,66,332,18,23,4,2020,23,4,2020,8,5,2020,1970-01-01 05:58:45.894531258,0-15
6995,200780825,2020.0,1930621986.0,34937.45,66,2748,18,9,3,2020,9,3,2020,24,3,2020,1970-01-04 00:16:36.890625024,0-15
6996,200230690,2020.0,1930855588.0,5689.18,66,734,36,4,5,2020,1,5,2020,24,5,2020,1969-12-29 17:49:28.609375024,
6997,200472086,2020.0,1930774624.0,83433.46,66,2919,18,11,4,2020,11,4,2020,26,4,2020,1970-01-14 17:24:42.500000026,0-15
6998,200020431,2020.0,1930817773.0,18709.32,66,724,34,23,4,2020,16,4,2020,26,4,2020,1969-12-28 22:01:21.812500026,
6999,200705089,2020.0,1930673747.0,657.67,66,1432,18,19,3,2020,19,3,2020,3,4,2020,1969-12-28 04:59:29.906250003,
7000,200762301,2020.0,1930607565.0,97023.02,66,442,24,6,3,2020,6,3,2020,21,3,2020,1970-01-03 15:28:36.359375021,0-15
7001,200794332,2020.0,1930645448.0,32715.47,66,631,20,12,3,2020,12,3,2020,27,3,2020,1969-12-30 22:05:54.367187527,
7002,200744019,2020.0,1930717589.0,31071.6,66,2789,18,30,3,2020,30,3,2020,14,4,2020,1970-01-05 17:02:46.937500014,0-15
7003,200769623,2020.0,1930692816.0,10722.13,66,2996,32,24,3,2020,24,3,2020,8,4,2020,1970-01-07 12:53:27.187500008,0-15
7004,200769623,2020.0,1930839154.0,61188.77,66,2999,32,30,4,2020,30,4,2020,15,5,2020,1970-01-07 00:00:14.406250015,0-15
7005,200769623,2020.0,1930842915.0,341.18,66,2996,32,1,5,2020,1,5,2020,16,5,2020,1970-01-01 00:24:36.848632828,0-15
7006,200769623,2020.0,1930733058.0,11468.32,66,3002,32,4,4,2020,4,4,2020,19,4,2020,1970-01-08 00:11:51.437500019,0-15
7007,200792293,2020.0,1930720582.0,72257.83,66,2883,18,30,3,2020,30,3,2020,14,4,2020,1970-01-12 23:21:12.812500014,0-15
7008,200769623,2020.0,1930714845.0,8882.88,66,2997,32,29,3,2020,29,3,2020,13,4,2020,1970-01-07 16:50:28.937500013,0-15
7009,200732755,2020.0,1930653666.0,19017.5,66,1586,18,15,3,2020,15,3,2020,30,3,2020,1970-01-02 12:42:56.921875030,0-15
7010,200769623,2020.0,1930838214.0,18907.81,66,3003,32,1,5,2020,1,5,2020,16,5,2020,1970-01-06 02:17:21.062500016,0-15
7011,200759878,2020.0,1930577773.0,13563.71,66,2394,32,28,2,2020,28,2,2020,14,3,2020,1970-01-02 15:00:11.640625014,0-15
7012,200418007,2020.0,1930706312.0,18209.86,66,98,18,27,3,2020,27,3,2020,11,4,2020,1969-12-23 21:53:25.125000011,
7013,200803720,2020.0,1930765398.0,5143.38,66,728,36,10,4,2020,1,4,2020,24,4,2020,1969-12-29 13:31:53.578125024,
7014,200794332,2020.0,1930637733.0,8793.09,66,630,20,12,3,2020,12,3,2020,27,3,2020,1969-12-31 01:26:35.148437527,
7015,200783734,2020.0,1930793556.0,30708.35,66,2919,18,16,4,2020,16,4,2020,1,5,2020,1970-01-15 03:03:11.000000001,0-15
7016,200769623,2020.0,1930809828.0,3403.8,66,2995,32,21,4,2020,21,4,2020,6,5,2020,1970-01-07 11:55:24.562500006,0-15
7017,200769623,2020.0,1930719757.0,1898.2,66,2998,32,30,3,2020,30,3,2020,14,4,2020,1970-01-05 15:55:14.468750014,0-15
7018,200769623,2020.0,1930581851.0,5483.03,66,3005,32,29,2,2020,29,2,2020,15,3,2020,1970-01-08 10:27:35.375000015,0-15
7019,200707822,2020.0,1930710330.0,86494.66,66,2229,18,27,3,2020,27,3,2020,11,4,2020,1969-12-29 16:00:51.859375011,
7020,200793513,2020.0,1930684865.0,75334.45,66,1581,18,23,3,2020,23,3,2020,7,4,2020,1969-12-31 12:19:49.472656257,
7021,200769623,2020.0,1930585918.0,933.62,66,2999,32,2,3,2020,2,3,2020,17,3,2020,1970-01-04 17:14:37.000000017,0-15
7022,200769623,2020.0,1930719811.0,14191.17,66,2996,32,31,3,2020,31,3,2020,15,4,2020,1970-01-07 13:51:38.125000015,0-15
7023,200781803,2020.0,1930729157.0,3564.37,66,1451,26,1,4,2020,1,4,2020,21,4,2020,1969-12-30 17:38:03.195312521,
7024,200762301,2020.0,1930788107.0,37958.14,66,448,24,16,4,2020,16,4,2020,1,5,2020,1969-12-30 23:09:01.585937501,
7025,200769623,2020.0,1930860095.0,1084.68,66,3001,32,6,5,2020,6,5,2020,21,5,2020,1970-01-04 13:59:07.593750021,0-15
7026,200148860,2020.0,1930660041.0,81023.41,66,809,18,17,3,2020,17,3,2020,1,4,2020,1970-01-04 08:51:40.375000001,0-15
7027,200769623,2020.0,1930675981.0,15328.41,66,2999,32,20,3,2020,20,3,2020,4,4,2020,1970-01-08 06:01:14.375000004,0-15
7028,200759878,2020.0,1930642294.0,25477.97,66,2388,32,12,3,2020,12,3,2020,27,3,2020,1970-01-02 03:30:13.750000027,0-15
7029,200759878,2020.0,1930611678.0,10893.51,66,2387,32,10,3,2020,10,3,2020,25,3,2020,1970-01-03 02:35:46.203125025,0-15
7030,200769623,2020.0,1930620016.0,39953.78,66,3005,32,8,3,2020,8,3,2020,23,3,2020,1970-01-08 22:16:49.125000023,0-15
7031,100032505,2020.0,1930789982.0,2859.84,66,2919,31,20,4,2020,20,4,2020,24,6,2020,1970-01-07 09:21:32.750000024,0-15
7032,200769623,2020.0,1930635822.0,16644.77,66,2997,32,12,3,2020,12,3,2020,27,3,2020,1970-01-06 11:26:59.218750027,0-15
7033,200353024,2020.0,1930689927.0,1871.76,66,734,36,24,3,2020,16,3,2020,8,4,2020,1969-12-31 20:42:10.785156258,
7034,200637319,2020.0,1930808558.0,11157.0,66,2919,18,23,4,2020,23,4,2020,8,5,2020,1970-01-16 07:33:36.875000008,16-30
7035,200769623,2020.0,1930585839.0,29484.65,66,2998,32,3,3,2020,3,3,2020,18,3,2020,1970-01-08 00:29:45.562500018,0-15
7036,200769623,2020.0,1930810965.0,3612.31,66,3004,32,25,4,2020,25,4,2020,10,5,2020,1970-01-08 00:27:00.750000010,0-15
7037,140103480,2020.0,1991839887.0,47497.8,66,2204,56,6,3,2020,6,3,2020,20,4,2020,1969-12-26 11:46:59.187500020,
7038,200771157,2020.0,1930709439.0,76762.51,66,3035,18,27,3,2020,27,3,2020,11,4,2020,1970-01-11 03:48:08.687500011,0-15
7039,200726979,2020.0,1930654125.0,209.29,66,334,18,16,3,2020,16,3,2020,31,3,2020,1970-01-02 09:22:21.000000031,0-15
7040,200722444,2020.0,1930772878.0,9128.52,66,2110,11,15,4,2020,15,4,2020,17,5,2020,1970-01-02 11:44:43.015625017,0-15
7041,140104409,2020.0,2960621964.0,112059.27599999998,66,1676,5,19,3,2020,19,3,2020,29,3,2020,1969-12-29 12:17:47.593750029,
7042,102,2020.0,1930607694.0,7798.08,66,1527,30,6,3,2020,6,3,2020,10,4,2020,1970-01-12 20:51:12.750000010,0-15
7043,200769623,2020.0,1930716327.0,22072.36,66,2998,32,29,3,2020,29,3,2020,13,4,2020,1970-01-08 04:17:53.187500013,0-15
7044,200769623,2020.0,1930833514.0,801.56,66,3002,32,29,4,2020,29,4,2020,14,5,2020,1970-01-04 21:42:27.625000014,0-15
7045,100024767,2020.0,1930736175.0,1715.04,66,1163,30,2,4,2020,2,4,2020,7,5,2020,1970-01-02 04:42:21.937500007,0-15
7046,200290370,2020.0,1930598633.0,15232.32,66,235,18,4,3,2020,4,3,2020,19,3,2020,1970-01-04 12:38:18.781250019,0-15
7047,200707822,2020.0,1930653496.0,99359.09,66,2227,18,15,3,2020,15,3,2020,30,3,2020,1969-12-29 23:31:50.859375030,
7048,200275115,2020.0,1930565363.0,78944.4,66,2471,18,27,2,2020,27,2,2020,13,3,2020,1969-12-27 17:06:11.093750013,
7049,200337148,2020.0,1930763279.0,78121.37,66,568,18,7,4,2020,7,4,2020,22,4,2020,1970-01-04 16:32:05.375000022,0-15
7050,200148860,2020.0,1930732918.0,56642.03,66,815,18,3,4,2020,3,4,2020,18,4,2020,1970-01-01 20:14:55.585937518,0-15
7051,200803720,2020.0,1930618490.0,11066.02,66,719,34,7,3,2020,1,3,2020,11,3,2020,1969-12-28 03:16:55.000000011,
7052,200726979,2020.0,1930821958.0,265.44,66,332,18,24,4,2020,24,4,2020,9,5,2020,1970-01-01 05:14:03.621093759,0-15
7053,200726979,2020.0,1930822703.0,1109.91,66,334,18,24,4,2020,24,4,2020,9,5,2020,1970-01-01 17:22:16.277343759,0-15
7054,140104409,2020.0,2960625707.0,219.408,66,1668,8,31,3,2020,31,3,2020,10,4,2020,1970-01-04 17:54:39.781250010,0-15
7055,200762301,2020.0,1930751596.0,11595.48,66,448,24,6,4,2020,6,4,2020,21,4,2020,1970-01-01 20:42:33.726562521,0-15
7056,200744019,2020.0,1930686488.0,16950.1,66,2793,18,24,3,2020,24,3,2020,8,4,2020,1970-01-09 01:42:34.750000008,0-15
7057,102,2020.0,1930535090.0,43329.6,66,1523,30,28,2,2020,28,2,2020,3,4,2020,1970-01-08 10:52:41.625000003,0-15
7058,200706844,2020.0,1930600183.0,64963.66,66,3070,18,4,3,2020,4,3,2020,19,3,2020,1970-01-10 05:10:07.062500019,0-15
7059,200744019,2020.0,1930740886.0,2321.66,66,2797,18,4,4,2020,4,4,2020,19,4,2020,1970-01-06 11:09:41.281250019,0-15
7060,200793568,2020.0,1930646537.0,160818.32,66,2654,18,12,3,2020,12,3,2020,27,3,2020,1970-01-02 23:44:13.296875027,0-15
7061,200794332,2020.0,1930699843.0,32715.47,66,629,20,25,3,2020,25,3,2020,9,4,2020,1970-01-01 12:11:16.199218759,0-15
7062,200704858,2020.0,1930638674.0,38425.77,66,2973,18,12,3,2020,12,3,2020,27,3,2020,1970-01-15 00:48:50.875000027,0-15
7063,100006311,2020.0,1930594023.0,21011.32,66,2919,18,2,3,2020,2,3,2020,17,3,2020,1970-01-13 02:11:09.437500017,0-15
7064,200724999,2020.0,1930856091.0,51663.6,66,1084,9,6,5,2020,6,5,2020,16,5,2020,1970-01-06 22:46:06.781250016,0-15
7065,200794332,2020.0,1930860158.0,2147.92,66,633,20,5,5,2020,5,5,2020,20,5,2020,1969-12-30 14:37:06.234375020,
7066,200936373,2020.0,1930759623.0,4367.85,66,2659,18,8,4,2020,8,4,2020,23,4,2020,1970-01-01 17:38:23.972656273,0-15
7067,200769623,2020.0,1930783324.0,2245.96,66,3001,32,15,4,2020,15,4,2020,30,4,2020,1970-01-05 19:10:15.687500030,0-15
7068,200726979,2020.0,1930779977.0,132.72,66,328,18,12,4,2020,12,4,2020,27,4,2020,1969-12-31 01:53:04.757812527,
7069,200772670,2020.0,1930875984.0,61.54,66,186,46,7,5,2020,7,5,2020,22,5,2020,1970-01-03 05:44:54.609375022,0-15
7070,200705742,2020.0,1930592416.0,2259.39,66,845,26,3,3,2020,3,3,2020,23,3,2020,1969-12-29 11:15:29.484375023,
7071,200048886,2020.0,1930720329.0,65216.88,66,2919,18,31,3,2020,31,3,2020,15,4,2020,1970-01-16 02:43:28.250000015,16-30
7072,200769623,2020.0,1930684081.0,661.11,66,2998,32,23,3,2020,23,3,2020,7,4,2020,1970-01-03 12:32:43.453125007,0-15
7073,140104440,2020.0,2960626295.0,1578.3529999999998,66,2558,5,7,4,2020,14,4,2020,24,4,2020,1970-01-05 09:24:37.468750024,0-15
7074,200744019,2020.0,1930764319.0,1286.64,66,2798,18,9,4,2020,9,4,2020,24,4,2020,1970-01-06 12:06:48.406250024,0-15
7075,200769623,2020.0,1930738912.0,30717.09,66,2998,32,3,4,2020,3,4,2020,18,4,2020,1970-01-08 00:29:45.562500018,0-15
7076,200737918,2020.0,1930566678.0,19622.87,66,2919,18,27,2,2020,27,2,2020,13,3,2020,1970-01-06 19:45:08.781250013,0-15
7077,200793513,2020.0,1930862240.0,35070.4,66,1583,18,6,5,2020,6,5,2020,21,5,2020,1969-12-29 11:58:12.828125021,
7078,200794332,2020.0,1930577121.0,77650.17,66,628,20,27,2,2020,27,2,2020,13,3,2020,1970-01-02 23:31:30.828125013,0-15
7079,200706844,2020.0,1930709450.0,37690.54,66,3060,18,27,3,2020,27,3,2020,11,4,2020,1970-01-13 08:43:57.625000011,0-15
7080,200769623,2020.0,1930855580.0,62256.53,66,3001,32,4,5,2020,4,5,2020,19,5,2020,1970-01-06 21:34:34.187500019,0-15
7081,200769623,2020.0,1930617193.0,8030.65,66,3002,32,6,3,2020,6,3,2020,21,3,2020,1970-01-08 00:11:51.437500021,0-15
7082,200748108,2020.0,1930576155.0,82144.32,66,1590,18,27,2,2020,27,2,2020,13,3,2020,1969-12-27 15:13:51.406250013,
7083,200705742,2020.0,1930798027.0,19783.03,66,839,18,16,4,2020,16,4,2020,1,5,2020,1969-12-29 19:08:03.359375001,
7084,200782001,2020.0,1930652437.0,9955.26,66,1125,11,20,3,2020,20,3,2020,21,4,2020,1969-12-31 22:20:33.828125021,
7085,200646464,2020.0,1930821728.0,5191.22,66,2919,18,29,4,2020,29,4,2020,14,5,2020,1970-01-16 06:24:21.875000014,16-30
7086,200780383,2020.0,1930685647.0,50431.16,66,1868,18,23,3,2020,23,3,2020,7,4,2020,1970-01-02 18:15:06.859375007,0-15
7087,200769623,2020.0,1930650597.0,57169.62,66,3002,32,15,3,2020,15,3,2020,30,3,2020,1970-01-04 09:45:41.250000030,0-15
7088,200769623,2020.0,1930803365.0,3764.06,66,3004,32,20,4,2020,20,4,2020,5,5,2020,1970-01-08 00:17:17.250000005,0-15
7089,200769623,2020.0,1930793239.0,4797.54,66,3001,32,16,4,2020,16,4,2020,1,5,2020,1970-01-06 02:45:31.656250001,0-15
7090,200768357,2020.0,1930571290.0,12862.73,66,2919,18,27,2,2020,27,2,2020,13,3,2020,1970-01-15 12:14:20.125000013,0-15
7091,140105686,2020.0,2960628711.0,76747.98599999999,66,2716,5,14,4,2020,22,4,2020,2,5,2020,1970-01-15 19:48:38.250000002,0-15
7092,200769623,2020.0,1930745474.0,4272.16,66,3003,32,3,4,2020,3,4,2020,18,4,2020,1970-01-07 18:27:16.437500018,0-15
7093,200915438,2020.0,1930582804.0,18658.0,66,1172,18,4,3,2020,4,3,2020,19,3,2020,1970-01-03 06:25:03.843750019,0-15
7094,200759878,2020.0,1930584949.0,11288.12,66,2391,32,3,3,2020,3,3,2020,18,3,2020,1970-01-03 03:44:36.015625018,0-15
7095,200793513,2020.0,1930758531.0,82194.72,66,1589,18,7,4,2020,7,4,2020,22,4,2020,1969-12-27 18:03:38.593750022,
7096,200722444,2020.0,1930687611.0,19624.65,66,2120,18,26,3,2020,26,3,2020,10,4,2020,1970-01-03 07:09:42.265625010,0-15
7097,200644313,2020.0,1930764675.0,3761.0,66,2919,9,8,4,2020,8,4,2020,18,4,2020,1970-01-17 20:53:58.750000018,16-30
7098,200769623,2020.0,1930654784.0,14709.83,66,2998,32,17,3,2020,17,3,2020,1,4,2020,1970-01-05 23:55:59.531250001,0-15
7099,200704858,2020.0,1930704194.0,6101.57,66,2976,31,26,3,2020,26,3,2020,30,5,2020,1970-01-17 13:09:47.625000030,16-30
7100,200936373,2020.0,1930809723.0,19622.83,66,2653,18,22,4,2020,22,4,2020,7,5,2020,1970-01-01 23:49:47.000000007,0-15
7101,200769623,2020.0,1930671027.0,12880.97,66,3001,32,19,3,2020,19,3,2020,3,4,2020,1970-01-08 06:19:43.625000003,0-15
7102,140105785,2020.0,2960630938.0,18594.87,66,2495,5,27,4,2020,5,5,2020,15,5,2020,1970-01-13 03:41:26.250000015,0-15
7103,200782207,2020.0,1930706320.0,28443.71,66,2919,18,26,3,2020,26,3,2020,10,4,2020,1970-01-15 19:50:49.875000010,0-15
7104,200723794,2020.0,1930589653.0,140583.68,66,1917,18,3,3,2020,3,3,2020,18,3,2020,1969-12-28 16:13:28.250000018,
7105,140104409,2020.0,2960631183.0,50272.614,66,1672,5,1,5,2020,4,5,2020,14,5,2020,1969-12-25 12:17:15.437500014,
7106,200769623,2020.0,1930726616.0,13615.23,66,3003,32,1,4,2020,1,4,2020,16,4,2020,1970-01-06 05:45:48.437500016,0-15
7107,100043892,2020.0,1930716110.0,17880.6,66,1325,18,29,3,2020,29,3,2020,13,4,2020,1969-12-31 22:51:00.964843763,
7108,140106408,2020.0,2960620535.0,1358.168,66,2985,5,12,3,2020,13,3,2020,23,3,2020,1970-01-20 13:09:29.500000023,16-30
7109,140104429,2020.0,2960625189.0,107108.65199999999,66,642,5,4,4,2020,6,4,2020,16,4,2020,1970-01-08 13:18:50.062500016,0-15
7110,200772670,2020.0,1930806474.0,50549.21,66,185,46,20,4,2020,20,4,2020,5,5,2020,1970-01-02 16:16:51.484375005,0-15
7111,200704858,2020.0,1930593406.0,162625.39,66,2971,18,4,3,2020,4,3,2020,19,3,2020,1970-01-11 19:51:09.312500019,0-15
7112,2013,2020.0,1930586266.0,2905.21,66,1537,65,6,3,2020,6,3,2020,6,3,2020,1970-02-15 16:09:25.250000006,46-60
7113,100030194,2020.0,2960632811.0,35203.903,66,111,5,3,5,2020,4,5,2020,14,5,2020,1970-01-04 14:53:28.750000014,0-15
7114,200418007,2020.0,1930751837.0,7317.94,66,90,18,7,4,2020,7,4,2020,22,4,2020,1970-01-05 00:55:12.906250022,0-15
7115,200148860,2020.0,1930686813.0,9525.6,66,810,18,23,3,2020,23,3,2020,7,4,2020,1970-01-03 18:50:46.359375007,0-15
7116,200744019,2020.0,1930695857.0,12126.98,66,2798,18,27,3,2020,27,3,2020,11,4,2020,1970-01-09 05:34:49.375000011,0-15
7117,200772670,2020.0,1930609701.0,2229.54,66,185,31,5,3,2020,5,3,2020,9,5,2020,1969-12-31 23:29:59.156250009,
7118,200756072,2020.0,1930856625.0,19027.72,66,2288,18,5,5,2020,5,5,2020,20,5,2020,1970-01-03 16:43:56.796875020,0-15
7119,200148860,2020.0,1930664319.0,54091.56,66,810,18,18,3,2020,18,3,2020,2,4,2020,1970-01-04 09:42:23.906250002,0-15
7120,200759878,2020.0,1930774061.0,33563.72,66,2392,32,9,4,2020,9,4,2020,24,4,2020,1970-01-03 10:26:35.453125024,0-15
7121,200769623,2020.0,1930845068.0,45797.06,66,3002,32,2,5,2020,2,5,2020,17,5,2020,1970-01-08 13:12:18.937500017,0-15
7122,200712187,2020.0,1930670550.0,33761.7,66,2606,18,19,3,2020,19,3,2020,3,4,2020,1970-01-01 14:35:27.683593753,0-15
7123,100034823,2020.0,2960618799.0,8291.045,66,2919,5,7,3,2020,9,3,2020,19,3,2020,1970-01-22 12:16:09.875000019,16-30
7124,200764795,2020.0,1930830391.0,23682.49,66,2720,18,27,4,2020,27,4,2020,12,5,2020,1970-01-03 01:23:16.359375012,0-15
7125,200759878,2020.0,1930724498.0,38590.82,66,2392,32,1,4,2020,1,4,2020,16,4,2020,1969-12-29 08:45:43.453125016,
7126,200418007,2020.0,1930718292.0,136.8,66,91,31,30,3,2020,30,3,2020,3,6,2020,1969-12-31 04:22:32.265625003,
7127,140104340,2020.0,2960633114.0,1573.9149999999997,66,585,5,4,5,2020,5,5,2020,15,5,2020,1970-01-01 18:57:03.328125015,0-15
7128,200769623,2020.0,1930686113.0,13312.88,66,3003,32,23,3,2020,23,3,2020,7,4,2020,1970-01-07 23:59:12.812500007,0-15
7129,200769623,2020.0,1930797116.0,13578.12,66,2997,32,17,4,2020,17,4,2020,2,5,2020,1970-01-07 16:37:00.250000002,0-15
7130,200769623,2020.0,1930860629.0,38749.75,66,3002,32,6,5,2020,6,5,2020,21,5,2020,1970-01-08 13:12:18.937500021,0-15
7131,140104409,2020.0,2960630774.0,63987.272999999994,66,1674,5,1,5,2020,11,5,2020,21,5,2020,1969-12-28 04:29:36.625000021,
7132,200820380,2020.0,1930653019.0,67018.26,66,2545,18,16,3,2020,16,3,2020,31,3,2020,1969-12-28 15:20:43.406250031,
7133,200769623,2020.0,1930580859.0,48063.69,66,2998,32,29,2,2020,29,2,2020,15,3,2020,1970-01-08 16:35:09.562500015,0-15
7134,200794332,2020.0,1930785237.0,42776.43,66,628,20,15,4,2020,15,4,2020,30,4,2020,1970-01-03 07:40:06.546875030,0-15
7135,200772670,2020.0,1930714791.0,43031.97,66,187,46,27,3,2020,27,3,2020,11,4,2020,1970-01-05 12:14:53.343750011,0-15
7136,200707822,2020.0,1930779028.0,18930.72,66,2223,18,12,4,2020,12,4,2020,27,4,2020,1970-01-02 11:23:15.140625027,0-15
7137,200711029,2020.0,1930838655.0,27025.38,66,3030,18,29,4,2020,29,4,2020,14,5,2020,1970-01-12 23:39:49.937500014,0-15
7138,200726979,2020.0,1930686402.0,717.8,66,332,18,23,3,2020,23,3,2020,7,4,2020,1969-12-31 11:52:47.515625007,
7139,200769623,2020.0,1930885106.0,23286.6,66,3005,32,12,5,2020,12,5,2020,27,5,2020,1970-01-07 01:35:38.281250027,0-15
7140,200803720,2020.0,1930772821.0,4024.52,66,728,36,10,4,2020,1,4,2020,24,4,2020,1969-12-29 11:26:55.140625024,
7141,200769623,2020.0,1930842513.0,264.71,66,3003,32,30,4,2020,30,4,2020,15,5,2020,1970-01-03 17:11:01.921875015,0-15
7142,200762301,2020.0,1930621738.0,6272.47,66,446,24,9,3,2020,9,3,2020,24,3,2020,1970-01-01 00:00:26.074157739,0-15
7143,200729942,2020.0,1930781991.0,13149.34,66,2387,18,13,4,2020,13,4,2020,28,4,2020,1970-01-03 17:28:40.640625028,0-15
7144,200772670,2020.0,1930740309.0,67095.39,66,191,46,3,4,2020,3,4,2020,18,4,2020,1970-01-06 18:42:21.187500018,0-15
7145,200769623,2020.0,1930723641.0,2352.97,66,3000,32,30,3,2020,30,3,2020,14,4,2020,1970-01-05 22:20:01.531250014,0-15
7146,200769623,2020.0,1930854758.0,1494.09,66,3002,32,4,5,2020,4,5,2020,19,5,2020,1970-01-05 08:47:43.781250019,0-15
7147,140104249,2020.0,2960625094.0,28017.212999999996,66,2919,5,31,3,2020,9,4,2020,19,4,2020,1970-01-21 08:04:35.375000019,16-30
7148,200744019,2020.0,1930847440.0,15199.68,66,2789,18,2,5,2020,2,5,2020,17,5,2020,1970-01-05 06:40:42.375000017,0-15
7149,100044041,2020.0,1930753851.0,1911.8,66,745,36,6,4,2020,1,4,2020,24,4,2020,1969-12-27 07:23:12.812500024,
7150,200729942,2020.0,1930790988.0,825.04,66,2386,18,15,4,2020,15,4,2020,30,4,2020,1970-01-01 17:48:19.066406280,0-15
7151,200769623,2020.0,1930585135.0,2373.96,66,3001,32,1,3,2020,1,3,2020,16,3,2020,1970-01-03 23:49:11.953125016,0-15
7152,200772670,2020.0,1930623442.0,62483.28,66,192,46,9,3,2020,9,3,2020,24,3,2020,1970-01-06 08:34:07.031250024,0-15
7153,140103713,2020.0,1991839652.0,919.1,66,2919,55,1,3,2020,1,3,2020,31,3,2020,1970-01-18 23:33:42.625000031,16-30
7154,200759878,2020.0,1930765593.0,36758.32,66,2388,32,8,4,2020,8,4,2020,23,4,2020,1969-12-30 20:48:25.265625023,
7155,200726979,2020.0,1930793306.0,398.9,66,333,18,15,4,2020,15,4,2020,30,4,2020,1970-01-01 23:23:18.578125030,0-15
7156,200776463,2020.0,1930611901.0,109732.89,66,1578,18,6,3,2020,6,3,2020,21,3,2020,1969-12-28 18:22:40.031250021,
7157,200726979,2020.0,1930827817.0,250.09,66,327,18,26,4,2020,26,4,2020,11,5,2020,1970-01-01 08:40:41.035156261,0-15
7158,200769623,2020.0,1930704002.0,41455.04,66,3002,32,27,3,2020,27,3,2020,11,4,2020,1970-01-08 15:24:43.562500011,0-15
7159,200769623,2020.0,1930660604.0,17267.66,66,3002,32,18,3,2020,18,3,2020,2,4,2020,1970-01-08 05:13:43.875000002,0-15
7160,200769623,2020.0,1930711787.0,53565.85,66,3005,32,27,3,2020,27,3,2020,11,4,2020,1970-01-08 22:14:36.187500011,0-15
7161,140104423,2020.0,2960623185.0,161025.865,66,1902,5,23,3,2020,26,3,2020,5,4,2020,1970-01-06 19:46:45.750000005,0-15
7162,200769623,2020.0,1930614011.0,72768.15,66,2996,32,6,3,2020,6,3,2020,21,3,2020,1970-01-06 08:38:42.093750021,0-15
7163,200769623,2020.0,1930665599.0,31240.8,66,3005,32,18,3,2020,18,3,2020,2,4,2020,1970-01-08 11:46:51.437500002,0-15
7164,140103400,2020.0,1991841605.0,10285.65,66,2919,55,22,3,2020,22,3,2020,21,4,2020,1970-01-19 17:42:04.625000021,16-30
7165,200861551,2020.0,1930571909.0,13179.78,66,1962,18,4,3,2020,4,3,2020,19,3,2020,1969-12-27 18:40:42.656250019,
7166,100031704,2020.0,1930847392.0,48756.64,66,753,18,4,5,2020,4,5,2020,19,5,2020,1970-01-02 09:17:25.765625019,0-15
7167,200020431,2020.0,1930767838.0,19949.52,66,725,36,9,4,2020,1,4,2020,24,4,2020,1969-12-29 06:55:00.390625024,
7168,200779906,2020.0,1930787996.0,58562.54,66,350,18,14,4,2020,14,4,2020,29,4,2020,1970-01-05 09:56:48.718750029,0-15
7169,200020431,2020.0,1930598590.0,425.76,66,718,36,4,3,2020,1,3,2020,24,3,2020,1969-12-28 08:43:22.250000024,
7170,200747369,2020.0,1930756349.0,64215.67,66,2440,18,6,4,2020,6,4,2020,21,4,2020,1969-12-30 04:44:21.953125021,
7171,200881076,2020.0,1930745626.0,8331.33,66,71,18,5,4,2020,5,4,2020,20,4,2020,1970-01-08 02:08:50.187500020,0-15
7172,100053554,2020.0,1991841922.0,6820.2,66,2774,55,28,3,2020,28,3,2020,27,4,2020,1970-01-05 02:15:22.281250027,0-15
7173,140106408,2020.0,2960622239.0,41054.377,66,2994,5,24,3,2020,24,3,2020,3,4,2020,1970-01-28 19:12:37.250000003,16-30
7174,200744019,2020.0,1930654828.0,1103.63,66,2798,18,16,3,2020,16,3,2020,31,3,2020,1970-01-06 02:58:27.437500031,0-15
7175,200794332,2020.0,1930879313.0,4107.44,66,635,20,8,5,2020,8,5,2020,23,5,2020,1969-12-31 14:16:01.546875023,
7176,200769623,2020.0,1930683962.0,3148.33,66,3002,32,21,3,2020,21,3,2020,5,4,2020,1970-01-05 16:56:36.375000005,0-15
7177,200783609,2020.0,1930575278.0,9066.24,66,2216,26,2,3,2020,2,3,2020,22,3,2020,1970-01-03 02:17:08.453125022,0-15
7178,200793830,2020.0,1930666770.0,1857.22,66,1716,18,18,3,2020,18,3,2020,2,4,2020,1970-01-03 03:59:19.046875002,0-15
